file_path,emotion
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_15\03-01-04-02-01-01-15.wav,sadness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_15\03-01-04-02-01-02-15.wav,sadness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_15\03-01-04-02-02-01-15.wav,sadness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_15\03-01-04-02-02-02-15.wav,sadness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_15\03-01-05-01-01-01-15.wav,anger
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_15\03-01-05-01-01-02-15.wav,anger
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_15\03-01-05-01-02-01-15.wav,anger
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_15\03-01-05-01-02-02-15.wav,anger
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_15\03-01-05-02-01-01-15.wav,anger
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_15\03-01-05-02-01-02-15.wav,anger
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_15\03-01-05-02-02-01-15.wav,anger
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_15\03-01-05-02-02-02-15.wav,anger
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_15\03-01-06-01-01-01-15.wav,fear
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_15\03-01-06-01-01-02-15.wav,fear
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_15\03-01-06-01-02-01-15.wav,fear
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_15\03-01-06-01-02-02-15.wav,fear
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_15\03-01-06-02-01-01-15.wav,fear
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_15\03-01-06-02-01-02-15.wav,fear
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_15\03-01-06-02-02-01-15.wav,fear
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_15\03-01-06-02-02-02-15.wav,fear
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_15\03-01-07-01-01-01-15.wav,disgust
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_15\03-01-07-01-01-02-15.wav,disgust
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_15\03-01-07-01-02-01-15.wav,disgust
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_15\03-01-07-01-02-02-15.wav,disgust
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_15\03-01-07-02-01-01-15.wav,disgust
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_15\03-01-07-02-01-02-15.wav,disgust
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_15\03-01-07-02-02-01-15.wav,disgust
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_15\03-01-07-02-02-02-15.wav,disgust
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_15\03-01-08-01-01-01-15.wav,surprise
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_15\03-01-08-01-01-02-15.wav,surprise
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_15\03-01-08-01-02-01-15.wav,surprise
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_15\03-01-08-01-02-02-15.wav,surprise
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_15\03-01-08-02-01-01-15.wav,surprise
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_15\03-01-08-02-01-02-15.wav,surprise
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_15\03-01-08-02-02-01-15.wav,surprise
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_15\03-01-08-02-02-02-15.wav,surprise
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_16\03-01-01-01-01-01-16.wav,neutral
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_16\03-01-01-01-01-02-16.wav,neutral
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_16\03-01-01-01-02-01-16.wav,neutral
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_16\03-01-01-01-02-02-16.wav,neutral
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_16\03-01-02-01-01-01-16.wav,calm
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_16\03-01-02-01-01-02-16.wav,calm
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_16\03-01-02-01-02-01-16.wav,calm
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_16\03-01-02-01-02-02-16.wav,calm
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_16\03-01-02-02-01-01-16.wav,calm
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_16\03-01-02-02-01-02-16.wav,calm
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_16\03-01-02-02-02-01-16.wav,calm
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_16\03-01-02-02-02-02-16.wav,calm
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_16\03-01-03-01-01-01-16.wav,happiness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_16\03-01-03-01-01-02-16.wav,happiness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_16\03-01-03-01-02-01-16.wav,happiness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_16\03-01-03-01-02-02-16.wav,happiness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_16\03-01-03-02-01-01-16.wav,happiness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_16\03-01-03-02-01-02-16.wav,happiness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_16\03-01-03-02-02-01-16.wav,happiness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_16\03-01-03-02-02-02-16.wav,happiness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_16\03-01-04-01-01-01-16.wav,sadness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_16\03-01-04-01-01-02-16.wav,sadness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_16\03-01-04-01-02-01-16.wav,sadness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_16\03-01-04-01-02-02-16.wav,sadness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_16\03-01-04-02-01-01-16.wav,sadness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_16\03-01-04-02-01-02-16.wav,sadness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_16\03-01-04-02-02-01-16.wav,sadness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_16\03-01-04-02-02-02-16.wav,sadness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_16\03-01-05-01-01-01-16.wav,anger
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_16\03-01-05-01-01-02-16.wav,anger
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_16\03-01-05-01-02-01-16.wav,anger
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_16\03-01-05-01-02-02-16.wav,anger
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_16\03-01-05-02-01-01-16.wav,anger
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_16\03-01-05-02-01-02-16.wav,anger
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_16\03-01-05-02-02-01-16.wav,anger
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_16\03-01-05-02-02-02-16.wav,anger
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_16\03-01-06-01-01-01-16.wav,fear
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_16\03-01-06-01-01-02-16.wav,fear
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_16\03-01-06-01-02-01-16.wav,fear
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_16\03-01-06-01-02-02-16.wav,fear
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_16\03-01-06-02-01-01-16.wav,fear
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_16\03-01-06-02-01-02-16.wav,fear
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_16\03-01-06-02-02-01-16.wav,fear
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_16\03-01-06-02-02-02-16.wav,fear
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_16\03-01-07-01-01-01-16.wav,disgust
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_16\03-01-07-01-01-02-16.wav,disgust
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_16\03-01-07-01-02-01-16.wav,disgust
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_16\03-01-07-01-02-02-16.wav,disgust
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_16\03-01-07-02-01-01-16.wav,disgust
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_16\03-01-07-02-01-02-16.wav,disgust
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_16\03-01-07-02-02-01-16.wav,disgust
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_16\03-01-07-02-02-02-16.wav,disgust
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_16\03-01-08-01-01-01-16.wav,surprise
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_16\03-01-08-01-01-02-16.wav,surprise
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_16\03-01-08-01-02-01-16.wav,surprise
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_16\03-01-08-01-02-02-16.wav,surprise
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_16\03-01-08-02-01-01-16.wav,surprise
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_16\03-01-08-02-01-02-16.wav,surprise
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_16\03-01-08-02-02-01-16.wav,surprise
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_16\03-01-08-02-02-02-16.wav,surprise
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_17\03-01-01-01-01-01-17.wav,neutral
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_17\03-01-01-01-01-02-17.wav,neutral
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_17\03-01-01-01-02-01-17.wav,neutral
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_17\03-01-01-01-02-02-17.wav,neutral
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_17\03-01-02-01-01-01-17.wav,calm
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_17\03-01-02-01-01-02-17.wav,calm
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_17\03-01-02-01-02-01-17.wav,calm
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_17\03-01-02-01-02-02-17.wav,calm
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_17\03-01-02-02-01-01-17.wav,calm
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_17\03-01-02-02-01-02-17.wav,calm
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_17\03-01-02-02-02-01-17.wav,calm
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_17\03-01-02-02-02-02-17.wav,calm
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_17\03-01-03-01-01-01-17.wav,happiness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_17\03-01-03-01-01-02-17.wav,happiness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_17\03-01-03-01-02-01-17.wav,happiness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_17\03-01-03-01-02-02-17.wav,happiness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_17\03-01-03-02-01-01-17.wav,happiness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_17\03-01-03-02-01-02-17.wav,happiness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_17\03-01-03-02-02-01-17.wav,happiness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_17\03-01-03-02-02-02-17.wav,happiness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_17\03-01-04-01-01-01-17.wav,sadness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_17\03-01-04-01-01-02-17.wav,sadness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_17\03-01-04-01-02-01-17.wav,sadness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_17\03-01-04-01-02-02-17.wav,sadness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_17\03-01-04-02-01-01-17.wav,sadness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_17\03-01-04-02-01-02-17.wav,sadness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_17\03-01-04-02-02-01-17.wav,sadness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_17\03-01-04-02-02-02-17.wav,sadness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_17\03-01-05-01-01-01-17.wav,anger
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_17\03-01-05-01-01-02-17.wav,anger
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_17\03-01-05-01-02-01-17.wav,anger
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_17\03-01-05-01-02-02-17.wav,anger
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_17\03-01-05-02-01-01-17.wav,anger
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_17\03-01-05-02-01-02-17.wav,anger
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_17\03-01-05-02-02-01-17.wav,anger
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_17\03-01-05-02-02-02-17.wav,anger
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_17\03-01-06-01-01-01-17.wav,fear
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_17\03-01-06-01-01-02-17.wav,fear
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_17\03-01-06-01-02-01-17.wav,fear
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_17\03-01-06-01-02-02-17.wav,fear
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_17\03-01-06-02-01-01-17.wav,fear
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_17\03-01-06-02-01-02-17.wav,fear
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_17\03-01-06-02-02-01-17.wav,fear
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_17\03-01-06-02-02-02-17.wav,fear
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_17\03-01-07-01-01-01-17.wav,disgust
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_17\03-01-07-01-01-02-17.wav,disgust
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_17\03-01-07-01-02-01-17.wav,disgust
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_17\03-01-07-01-02-02-17.wav,disgust
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_17\03-01-07-02-01-01-17.wav,disgust
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_17\03-01-07-02-01-02-17.wav,disgust
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_17\03-01-07-02-02-01-17.wav,disgust
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_17\03-01-07-02-02-02-17.wav,disgust
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_17\03-01-08-01-01-01-17.wav,surprise
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_17\03-01-08-01-01-02-17.wav,surprise
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_17\03-01-08-01-02-01-17.wav,surprise
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_17\03-01-08-01-02-02-17.wav,surprise
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_17\03-01-08-02-01-01-17.wav,surprise
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_17\03-01-08-02-01-02-17.wav,surprise
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_17\03-01-08-02-02-01-17.wav,surprise
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_17\03-01-08-02-02-02-17.wav,surprise
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_18\03-01-01-01-01-01-18.wav,neutral
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_18\03-01-01-01-01-02-18.wav,neutral
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_18\03-01-01-01-02-01-18.wav,neutral
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_18\03-01-01-01-02-02-18.wav,neutral
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_18\03-01-02-01-01-01-18.wav,calm
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_18\03-01-02-01-01-02-18.wav,calm
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_18\03-01-02-01-02-01-18.wav,calm
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_18\03-01-02-01-02-02-18.wav,calm
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_18\03-01-02-02-01-01-18.wav,calm
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_18\03-01-02-02-01-02-18.wav,calm
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_18\03-01-02-02-02-01-18.wav,calm
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_18\03-01-02-02-02-02-18.wav,calm
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_18\03-01-03-01-01-01-18.wav,happiness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_18\03-01-03-01-01-02-18.wav,happiness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_18\03-01-03-01-02-01-18.wav,happiness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_18\03-01-03-01-02-02-18.wav,happiness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_18\03-01-03-02-01-01-18.wav,happiness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_18\03-01-03-02-01-02-18.wav,happiness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_18\03-01-03-02-02-01-18.wav,happiness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_18\03-01-03-02-02-02-18.wav,happiness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_18\03-01-04-01-01-01-18.wav,sadness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_18\03-01-04-01-01-02-18.wav,sadness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_18\03-01-04-01-02-01-18.wav,sadness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_18\03-01-04-01-02-02-18.wav,sadness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_18\03-01-04-02-01-01-18.wav,sadness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_18\03-01-04-02-01-02-18.wav,sadness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_18\03-01-04-02-02-01-18.wav,sadness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_18\03-01-04-02-02-02-18.wav,sadness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_18\03-01-05-01-01-01-18.wav,anger
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_18\03-01-05-01-01-02-18.wav,anger
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_18\03-01-05-01-02-01-18.wav,anger
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_18\03-01-05-01-02-02-18.wav,anger
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_18\03-01-05-02-01-01-18.wav,anger
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_18\03-01-05-02-01-02-18.wav,anger
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_18\03-01-05-02-02-01-18.wav,anger
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_18\03-01-05-02-02-02-18.wav,anger
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_18\03-01-06-01-01-01-18.wav,fear
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_18\03-01-06-01-01-02-18.wav,fear
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_18\03-01-06-01-02-01-18.wav,fear
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_18\03-01-06-01-02-02-18.wav,fear
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_18\03-01-06-02-01-01-18.wav,fear
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_18\03-01-06-02-01-02-18.wav,fear
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_18\03-01-06-02-02-01-18.wav,fear
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_18\03-01-06-02-02-02-18.wav,fear
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_18\03-01-07-01-01-01-18.wav,disgust
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_18\03-01-07-01-01-02-18.wav,disgust
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_18\03-01-07-01-02-01-18.wav,disgust
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_18\03-01-07-01-02-02-18.wav,disgust
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_18\03-01-07-02-01-01-18.wav,disgust
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_18\03-01-07-02-01-02-18.wav,disgust
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_18\03-01-07-02-02-01-18.wav,disgust
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_18\03-01-07-02-02-02-18.wav,disgust
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_18\03-01-08-01-01-01-18.wav,surprise
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_18\03-01-08-01-01-02-18.wav,surprise
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_18\03-01-08-01-02-01-18.wav,surprise
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_18\03-01-08-01-02-02-18.wav,surprise
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_18\03-01-08-02-01-01-18.wav,surprise
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_18\03-01-08-02-01-02-18.wav,surprise
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_18\03-01-08-02-02-01-18.wav,surprise
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_18\03-01-08-02-02-02-18.wav,surprise
